	FPP	POS	Dictionary Entry
11842	testatus	adj	testatus, testata, testatum
11843	testiculus	noun	testiculus, testiculi, m
11844	testificatio	noun	testificatio, NULL, f
11845	testificor	verb	testificor, NULL, testificatus
11846	testimonium	noun	testimonium, testimoni, n
11847	testis	noun	testis, testis, m
11848	testis	noun	testis, testis, m
11849	testor	verb	testor, NULL, testatus
11850	testudineus	adj	testudineus, testudinea, testudineum
11851	testudo	noun	testudo, testudinis, f
11852	testula	noun	testula, NULL, f
11853	Tethys	noun	Tethys, tethyos, f
11854	tetrarches	noun	tetrarches, tetrarchae, m
11855	tetrarchia	noun	tetrarchia, tetrarchiae, f
11856	tetricus	noun	tetricus, NULL, m
11857	teucrus	adj	teucrus, NULL, teucrum
11858	texit	verb	texit, texere, NULL, textus
11859	textilis	adj	textilis, textilis, textile
11860	textor	noun	textor, NULL, m
11861	textrinum	noun	textrinum, NULL, n
11862	textum	noun	textum, NULL, n
11863	textura	noun	textura, texturae, f
11864	thalamus	noun	thalamus, thalami, m
11865	Thalia	noun	Thalia, thaliae, f
11866	theatralis	adj	theatralis, theatralis, NULL
11867	theatrum	noun	theatrum, theatri, n
11868	theca	noun	theca, thecae, f
11869	Themis	noun	Themis, NULL, f
11870	theologus	noun	theologus, theologi, m
11871	theoninus	adj	theoninus, NULL, NULL
11872	thermae	noun	thermae, NULL, f
11873	Thersites	noun	Thersites, thersitae, m
11874	thesaurus	noun	thesaurus, thesauri, m
11875	Thespias	noun	Thespias, NULL, f
11876	thiasus	noun	thiasus, NULL, m
11877	tholus	noun	tholus, tholi, m
11878	thunnus	noun	thunnus, thunni, m
11879	thus	noun	thus, thurin, n
11880	Thyias	noun	Thyias, NULL, f
11881	thymbra	noun	thymbra, thymbrae, f
11882	thymum	noun	thymum, thymi, n
11883	thyrsus	noun	thyrsus, thyrsi, m
11884	tibia	noun	tibia, tibiae, f
11885	tibicina	noun	tibicina, tibicinae, f
11886	tibicinium	noun	tibicinium, tibicini, n
11887	tiburnus	adj	tiburnus, NULL, NULL
11888	NULL	adj	NULL, NULL, NULL
11889	tigillum	noun	tigillum, NULL, n
11890	tignarius	adj	tignarius, NULL, tignarium
11891	tignum	noun	tignum, tigni, n
11892	tigris	noun	tigris, tigrin, m
11893	tilia	noun	tilia, tiliae, f
11894	timefactus	adj	timefactus, timefacta, NULL
11895	timeo	verb	timeo, timere, timui, NULL
11896	timiditas	noun	timiditas, timiditatis, f
11897	timidus	adj	timidus, timida, timidum
11898	timor	noun	timor, timoris, m
11899	tincta	noun	tincta, NULL, n
11900	tinctilis	adj	tinctilis, tinctilis, tinctile
11901	tinea	noun	tinea, tineae, f
11902	tingo	verb	tingo, tingere, n, tinctus
11903	tinnio	verb	tinnio, tinnire, n, tinnitus
11904	tinnitus	noun	tinnitus, tinnitus, m
11905	tinnulus	adj	tinnulus, tinnula, NULL
11906	tintinnabulum	noun	tintinnabulum, NULL, n
11907	tinus	noun	tinus, tini, m
11908	tiro	noun	tiro, tironis, m
11909	tirocinium	noun	tirocinium, tirocinii, n
11910	tirunculus	noun	tirunculus, tirunculi, m
11911	tirynthius	adj	tirynthius, tirynthia, tirynthium
11912	Tisiphone	noun	Tisiphone, NULL, f
11913	titiensis	adj	titiensis, titiensis, NULL
11914	titillatio	noun	titillatio, NULL, f
11915	titillo	verb	titillo, titillare, NULL, titillatus
11916	titubatio	noun	titubatio, NULL, f
11917	titubo	verb	titubo, titubare, NULL, NULL
11918	titulus	noun	titulus, tituli, m
11919	Tityrus	noun	Tityrus, NULL, m
11920	tofus	noun	tofus, tofi, m
11921	toga	noun	toga, togae, f
11922	togata	noun	togata, togatae, f
11923	togatus	adj	togatus, togata, togatum
11924	togula	noun	togula, togulae, f
11925	tolerabilis	adj	tolerabilis, tolerabilis, tolerabile
11926	tolerantia	noun	tolerantia, tolerantiae, f
11927	toleratio	noun	toleratio, NULL, f
11928	tolero	verb	tolero, tolerare, NULL, toleratus
11929	tolleno	noun	tolleno, NULL, m
11930	tollo	verb	tollo, tollere, sustuli, sublatus
11931	tomentum	noun	tomentum, tomenti, n
11932	tondeo	verb	tondeo, tondere, totondi, tonsus
11933	tonitrus	noun	tonitrus, tonitrus, m
11934	tono	verb	tono, tonare, tonui, adtonitus
11935	tonsa	noun	tonsa, tonsae, f
11936	tonsillae	noun	tonsillae, NULL, f
11937	tonsor	noun	tonsor, tonsoris, m
11938	tonsorius	adj	tonsorius, tonsoria, tonsorium
11939	tonstricula	noun	tonstricula, NULL, f
11940	tonsura	noun	tonsura, tonsurae, f
11941	tonsus	noun	tonsus, NULL, m
11942	topiarius	adj	topiarius, topiaria, topiarium
11943	Topica	noun	Topica, NULL, n
11944	topice	noun	topice, NULL, f
11945	toreuma	noun	toreuma, NULL, n
11946	tormentum	noun	tormentum, tormenti, n
11947	tormina	noun	tormina, NULL, n
11948	torminosus	adj	torminosus, NULL, NULL
11949	torno	verb	torno, NULL, NULL, tornatus
11950	tornus	noun	tornus, torni, m
11951	torosus	adj	torosus, torosa, NULL
11952	torpedo	noun	torpedo, torpedinis, f
11953	torpeo	verb	torpeo, torpere, NULL, NULL
11954	torpesco	verb	torpesco, torpescere, NULL, NULL
11955	torpidus	adj	torpidus, NULL, NULL
11956	torpor	noun	torpor, NULL, m
11957	torquatus	adj	torquatus, torquata, torqvatvm
11958	torqueo	verb	torqueo, torquere, torsi, tortus
11959	torquis	noun	torquis, NULL, m
11960	torrens	noun	torrens, torrentis, m
11961	torreo	verb	torreo, torrere, torrui, tostus
11962	torridus	adj	torridus, torrida, torridum
11963	torris	noun	torris, torris, m
11964	tortilis	adj	tortilis, tortilis, tortile
11965	tortor	noun	tortor, NULL, m
11966	tortuosus	adj	tortuosus, tortuosa, tortuosum
11967	tortus	noun	tortus, tortus, m
11968	torus	noun	torus, tori, m
11969	torvitas	noun	torvitas, NULL, f
11970	torvus	adj	torvus, torva, torvum
11971	tot	noun	tot, NULL, -
11972	totus	adj	totus, tota, totum
11973	toxicum	noun	toxicum, NULL, n
11974	trabalis	adj	trabalis, trabalis, NULL
11975	trabea	noun	trabea, trabeae, f
11976	trabeatus	adj	trabeatus, NULL, trabeatum
11977	trabs	noun	trabs, trabis, f
11978	tractabilis	adj	tractabilis, tractabilis, tractabile
11979	tractatio	noun	tractatio, tractationis, f
11980	tractatus	noun	tractatus, tractatus, m
11981	tracto	verb	tracto, tractare, tractaui, tractatus
11982	tractus	noun	tractus, NULL, m
11983	tractus	noun	tractus, tractus, m
11984	traditio	noun	traditio, traditionis, f
11985	tradito	verb	tradito, NULL, NULL, NULL
11986	trado	verb	trado, tradere, tradidi, traditus
11987	traductio	noun	traductio, NULL, f
11988	traducto	verb	traducto, NULL, NULL, NULL
11989	tragicus	adj	tragicus, tragica, tragicum
11990	tragoedia	noun	tragoedia, tragoediae, f
11991	tragoedus	noun	tragoedus, tragoedi, m
11992	tragula	noun	tragula, NULL, f
11993	tragus	noun	tragus, NULL, m
11994	traho	verb	traho, trahere, traxi, tractus
11995	traicio	verb	traicio, traicere, traieci, traiectus
11996	trames	noun	trames, tramitis, m
11997	trano	verb	trano, tranare, NULL, NULL
11998	tranquillitas	noun	tranquillitas, tranquillitatis, f
11999	tranquillo	verb	tranquillo, NULL, tranquillavi, NULL
12000	tranquillus	adj	tranquillus, tranquilla, tranquillum
12001	transactor	noun	transactor, NULL, m
12002	transadigit	verb	transadigit, NULL, NULL, transadactus
12003	NULL	adj	NULL, transalpina, transalpinum
12004	transcendo	verb	transcendo, transcendere, transcendi, transcensus
12005	transcribo	verb	transcribo, transcribere, NULL, transcriptus
12006	transcurro	verb	transcurro, transcurrere, NULL, transcursus
12007	transenna	noun	transenna, transennae, f
12008	transeo	verb	transeo, NULL, NULL, transitus
12009	transfero	verb	transfero, transferre, transtuli, tralatus
12010	transfigit	verb	transfigit, transfigere, transfixi, transfixus
12011	transfodit	verb	transfodit, NULL, NULL, transfossus
12012	transformis	adj	transformis, transformis, NULL
12013	transformat	verb	transformat, NULL, NULL, NULL
12014	NULL	verb	NULL, NULL, NULL, NULL
12015	transfugio	verb	transfugio, transfugere, NULL, NULL
12016	transfugium	noun	transfugium, NULL, n
12017	transfundit	verb	transfundit, transfundere, NULL, transfusus
12018	transfusio	noun	transfusio, NULL, f
12019	transgredior	verb	transgredior, transgredere, transgressus
12020	transgressio	noun	transgressio, transgressionis, f
12021	transgressus	adj	transgressus, transgressa, transgressum
12022	transgressus	adj	transgressus, transgressa, transgressum
12023	transigo	verb	transigo, transigere, transegi, transactus
12024	NULL	verb	NULL, NULL, NULL, NULL
12025	transitio	verb	transitio, NULL, f, NULL
12026	transitus	noun	transitus, transitus, m
12027	tralaticius	adj	tralaticius, tralaticia, tralaticium
12028	translatio	noun	translatio, translationis, f
12029	translativus	adj	translativus, NULL, translatiuum
12030	translator	noun	translator, NULL, m
12031	translucet	verb	translucet, NULL, NULL, NULL
12032	transmarinus	adj	transmarinus, transmarina, transmarinum
12033	NULL	verb	NULL, transmigrare, NULL, NULL
12034	transmissio	noun	transmissio, transmissionis, f
12035	transmissus	noun	transmissus, transmissus, m
12036	transmitto	verb	transmitto, transmittere, transmisi, transmissus
12037	NULL	verb	NULL, NULL, NULL, NULL
12038	transmutat	verb	transmutat, NULL, NULL, NULL
12039	NULL	verb	NULL, transnatare, NULL, NULL
12040	transpadanus	adj	transpadanus, transpadana, NULL
12041	transpono	verb	transpono, NULL, NULL, transpositus
12042	transporto	verb	transporto, transportare, NULL, NULL
12043	NULL	adj	NULL, NULL, NULL
12044	transtrum	noun	transtrum, NULL, n
12045	transulto	verb	transulto, transultare, NULL, NULL
12046	NULL	verb	NULL, transvehere, n, transuectus
12047	transverberat	verb	transverberat, NULL, NULL, transverberatus
12048	transversarius	adj	transversarius, transversaria, transversarium
12049	transvolat	verb	transvolat, transvolare, NULL, NULL
12050	trapetum	noun	trapetum, NULL, n
12051	traveho	verb	traveho, NULL, NULL, NULL
12052	NULL	adj	NULL, NULL, trecenum
12053	trecentesimus	adj	trecentesimus, NULL, NULL
12054	NULL	adj	NULL, trecenta, trecentum
12055	tremebundus	adj	tremebundus, tremebunda, NULL
12056	tremefacio	verb	tremefacio, NULL, NULL, tremefactus
12057	tremendus	adj	tremendus, tremenda, tremendum
12058	tremesco	verb	tremesco, tremescere, NULL, NULL
12059	tremo	verb	tremo, tremere, tremui, NULL
12060	tremor	noun	tremor, tremoris, m
12061	tremulus	adj	tremulus, tremuli, m
12062	trepido	verb	trepido, trepidare, NULL, NULL
12063	trepidus	adj	trepidus, trepida, trepidum
12064	tres	noun	tres, trin, f
12065	tresviri	noun	tresviri, NULL, m
12066	triangulus	adj	triangulus, triangula, triangulum
12067	triarii	noun	triarii, NULL, m
12068	tribas	noun	tribas, NULL, f
12069	tribuarius	adj	tribuarius, tribuaria, NULL
12070	tribulis	noun	tribulis, tribulis, m
12071	tribulum	noun	tribulum, tribuli, n
12072	tribulus	noun	tribulus, tribuli, m
12073	tribunal	noun	tribunal, tribunalis, n
12074	tribunatus	noun	tribunatus, tribunatus, m
12075	tribunicius	adj	tribunicius, tribunicia, tribunicium
12076	tribunus	noun	tribunus, tribvni, m
12077	tribuo	verb	tribuo, tribuere, tribui, tributus
12078	tribus	noun	tribus, tribus, f
12079	tributarius	adj	tributarius, tributaria, tributarium
12080	tributio	noun	tributio, NULL, f
12081	tributum	noun	tributum, tributi, n
12082	tributus	noun	tributus, tributi, m
12083	tributus	adj	tributus, tributa, m
12084	tricae	noun	tricae, NULL, f
12085	NULL	adj	NULL, tricena, tricenum
12086	triceps	noun	triceps, NULL, n
12087	trichila	noun	trichila, NULL, f
12088	triclinium	noun	triclinium, triclini, n
12089	tricor	verb	tricor, NULL, tricatus
12090	tricorpor	adj	tricorpor, tricorpor, tricorpor
12091	tricuspis	noun	tricuspis, NULL, m
12092	tridens	adj	tridens, tridens, tridens
12093	triduum	noun	triduum, tridui, n
12094	triennia	noun	triennia, NULL, n
12095	triennium	noun	triennium, trienni, n
12096	triens	noun	triens, trientis, m
12097	trientabulum	noun	trientabulum, NULL, n
12098	trierarchus	noun	trierarchus, trierarchi, m
12099	trieris	adj	trieris, trieris, NULL
12100	trietericus	adj	trietericus, trieterica, NULL
12101	trieteris	noun	trieteris, NULL, f
12102	trifidus	adj	trifidus, trifida, trifidum
12103	triformis	adj	triformis, triformis, NULL
12104	tergeminus	adj	tergeminus, trigemina, tergeminum
12105	trigon	noun	trigon, trigonis, m
12106	trilibris	adj	trilibris, trilibris, NULL
12107	trilinguis	adj	trilinguis, trilinguis, trilingue
12108	trilix	adj	trilix, trilix, trilix
12109	trimus	adj	trimus, trima, trimum
12110	Trinacris	noun	Trinacris, NULL, f
12111	trinodis	adj	trinodis, trinodis, NULL
12112	trinus	adj	trinus, trina, trinum
12113	Triones	noun	Triones, NULL, m
12114	tripedalis	adj	tripedalis, tripedalis, NULL
12115	triplex	adj	triplex, triplex, triplex
12116	triplus	adj	triplus, tripla, NULL
12117	tripudio	verb	tripudio, tripudiare, NULL, NULL
12118	tripudium	noun	tripudium, NULL, n
12119	tripus	noun	tripus, NULL, m
12120	triquetrus	adj	triquetrus, triquetra, NULL
12121	triremis	adj	triremis, triremis, trireme
12122	triscurrium	noun	triscurrium, NULL, n
12123	triste	noun	triste, tristis, n
12124	tristiculus	adj	tristiculus, NULL, NULL
12125	tristificus	adj	tristificus, NULL, NULL
12126	tristis	adj	tristis, tristis, triste
12127	tristitia	noun	tristitia, tristitiae, f
12128	trisulcus	adj	trisulcus, trisulca, trisulcum
12129	triticeus	adj	triticeus, triticea, triticeum
12130	triticum	noun	triticum, tritici, n
12131	Tritonia	noun	Tritonia, NULL, f
12132	tritoniacus	adj	tritoniacus, tritoniaca, NULL
12133	Tritonis	noun	Tritonis, NULL, f
12134	tritonius	adj	tritonius, tritonia, NULL
12135	tritura	noun	tritura, triturae, f
12136	tritus	adj	tritus, trita, tritum
12137	tritus	adj	tritus, trita, tritum
12138	triumphalis	adj	triumphalis, triumphalis, triumphale
12139	triumpho	verb	triumpho, triumphare, triumphavi, triumphatus
12140	triumphus	noun	triumphus, triumphi, m
12141	triumviralis	adj	triumviralis, triumviralis, triumvirale
12142	triumviratus	noun	triumviratus, triumviratus, m
12143	trivialis	adj	trivialis, trivialis, triviale
12144	trivium	noun	trivium, NULL, n
12145	trivius	adj	trivius, trivia, trivium
12146	Troas	noun	Troas, NULL, f
12147	trochaeus	noun	trochaeus, NULL, m
12148	trochus	noun	trochus, trochi, m
12149	troicus	adj	troicus, troica, troicum
12150	troius	adj	troius, troia, NULL
12151	tropaeum	noun	tropaeum, tropaei, n
12152	trucidatio	noun	trucidatio, NULL, f
12153	trucido	verb	trucido, trucidare, NULL, trucidatus
12154	truculentia	noun	truculentia, truculentiae, f
12155	truculentus	adj	truculentus, truculenta, m
12156	trudis	noun	trudis, trudis, f
12157	trudo	verb	trudo, trudere, trusi, trusus
12158	trulla	noun	trulla, NULL, f
12159	trunco	verb	trunco, truncare, NULL, truncatus
12160	truncus	adj	truncus, trunca, truncum
12161	truncus	noun	truncus, trunci, m
12162	trusito	verb	trusito, NULL, NULL, NULL
12163	truso	verb	truso, NULL, NULL, NULL
12164	trutina	noun	trutina, NULL, f
12165	trux	noun	trux, trucis, -
12166	tuba	noun	tuba, tubae, f
12167	tuber	noun	tuber, NULL, n
12168	tubilustrium	noun	tubilustrium, NULL, n
12169	tueo	verb	tueo, tuere, NULL, tutus
12170	tugurium	noun	tugurium, tuguri, n
12171	tuitio	noun	tuitio, NULL, f
12172	tullianus	adj	tullianus, tulliana, tullianum
12173	tumefacio	verb	tumefacio, tumefacere, NULL, tumefactus
12174	tumeo	verb	tumeo, tumere, NULL, NULL
12175	tumesco	verb	tumesco, tumescere, NULL, NULL
12176	tumidus	adj	tumidus, tumida, tumidum
12177	tumor	noun	tumor, tumoris, m
12178	tumulo	verb	tumulo, NULL, NULL, tumulatus
12179	tumulosus	adj	tumulosus, NULL, tumulosum
12180	tumultuarius	adj	tumultuarius, tumultuaria, NULL
12181	tumultuatio	noun	tumultuatio, NULL, f
12182	tumultuor	verb	tumultuor, NULL, NULL
12183	tumultuosus	adj	tumultuosus, tumultuosa, tumultuosum
12184	tumultus	noun	tumultus, tumultus, m
12185	tumulus	noun	tumulus, tvmuli, m
12186	tundo	verb	tundo, tundere, NULL, tusus
12187	tunica	noun	tunica, tunicae, f
12188	tunicatus	adj	tunicatus, tunicata, tunicatum
12189	turba	noun	turba, turbae, f
12190	turbamentum	noun	turbamentum, NULL, n
12191	turbatio	noun	turbatio, turbationis, f
12192	turbator	noun	turbator, NULL, m
12193	turbidus	adj	turbidus, turbida, turbidum
12194	turbineus	adj	turbineus, NULL, NULL
12195	turbo	verb	turbo, turbare, turbavi, turbatus
12196	turbo	noun	turbo, turbinis, m
12197	turbulentus	adj	turbulentus, turbulenta, turbulentum
12198	turdus	noun	turdus, turdi, m
12199	tureus	adj	tureus, turea, NULL
12200	turgesco	verb	turgesco, turgescere, NULL, NULL
12201	turgidulus	adj	turgidulus, NULL, NULL
12202	turgidus	adj	turgidus, turgida, turgidum
12203	turibulum	noun	turibulum, NULL, n
12204	turicremus	adj	turicremus, turicrema, NULL
12205	turifer	adj	turifer, turifera, NULL
12206	turilegus	adj	turilegus, NULL, NULL
12207	turma	noun	turma, turmae, f
12208	turmalis	adj	turmalis, turmalis, turmale
12209	turpiculus	adj	turpiculus, turpicula, NULL
12210	turpificatus	adj	turpificatus, NULL, NULL
12211	turpis	adj	turpis, turpis, turpe
12212	turpitudo	noun	turpitudo, turpitudinis, f
12213	turpo	verb	turpo, NULL, NULL, turpatus
12214	turris	noun	turris, turris, f
12215	turritus	adj	turritus, turrita, NULL
12216	turtur	noun	turtur, turturis, m
12217	tus	noun	tus, turis, n
12218	tuscus	adj	tuscus, tusca, tuscum
12219	tussio	verb	tussio, tussire, NULL, NULL
12220	tussis	noun	tussis, tussis, f
12221	tutamen	noun	tutamen, NULL, n
12222	tutamentum	noun	tutamentum, NULL, n
12223	tutela	noun	tutela, tutelae, f
12224	tuto	verb	tuto, tutare, NULL, tutatus
12225	tvtor	verb	tvtor, NULL, tutatus
12226	tvtor	verb	tvtor, NULL, tutatus
12227	tuus	adj	tuus, tva, tuum
12228	tympanum	noun	tympanum, tympani, n
12229	typus	noun	typus, typi, m
12230	tyrannicus	adj	tyrannicus, tyrannica, tyrannicum
12231	tyrannis	noun	tyrannis, tyrannidis, f
12232	tyrannoctonus	noun	tyrannoctonus, tyrannoctoni, m
12233	tyrannus	noun	tyrannus, tyranni, m
12234	tyrotarichos	noun	tyrotarichos, tyrotarichi, m
12235	uber	noun	uber, uberis, n
12236	uber	adj	uber, uber, uber
12237	ubertas	noun	ubertas, ubertatis, f
12238	udus	adj	udus, uda, udum
12239	ulcero	verb	ulcero, NULL, NULL, ulceratus
12240	ulcerosus	adj	ulcerosus, ulcerosa, ulcerosum
12241	ulciscor	verb	ulciscor, NULL, ultus
12242	ulcus	noun	ulcus, ulceris, n
12243	uligo	noun	uligo, NULL, f
12244	ullus	adj	ullus, ulla, ullum
12245	ulmeus	adj	ulmeus, NULL, NULL
12246	ulmus	noun	ulmus, ulmi, f
12247	ulna	noun	ulna, ulnae, f
12248	NULL	adj	NULL, NULL, NULL
12249	ultimum	noun	ultimum, ultimi, n
